model,layer,mode,logN,forward_time,backward_time,update_time,num_cores
mnistfc,Linear_784_128,HE,13,4.0204450000000005,0.607485,0.5797083333333334,24
mnistfc,Linear_784_128,Plain,-,0.0010650000000000002,0.002176666666666667,0.0028216666666666668,24
mnistfc,Activation_ReLU3,HE,13,0.06234,0.05622833333333334,0.05645833333333334,24
mnistfc,Activation_ReLU3,Plain,-,1e-05,8.333333333333334e-06,0.0,24
mnistfc,Linear_128_32,HE,13,0.6765866666666667,0.21361000000000002,0.22189833333333336,24
mnistfc,Linear_128_32,Plain,-,3.6666666666666666e-05,7.500000000000001e-05,0.00011000000000000002,24
mnistfc,Activation_ReLU3,HE,13,0.06234,0.05622833333333334,0.05645833333333334,24
mnistfc,Activation_ReLU3,Plain,-,1e-05,8.333333333333334e-06,0.0,24
mnistfc,Linear_32_10,HE,13,0.2714766666666667,0.13049666666666668,0.13748000000000002,24
mnistfc,Linear_32_10,Plain,-,1e-05,1e-05,3.3333333333333333e-06,24
lenet,Conv2D_1_6_5_5,HE,13,0.093450,0.078363,0.054094,24
lenet,Conv2D_1_6_5_5,Plain,-,0.000447,0.001189,0.000006,24
lenet,Activation_ReLU3,HE,13,0.06313833333333334,0.05185166666666667,0.05179,24
lenet,Activation_ReLU3,Plain,-,1e-05,5e-06,0.0,24
lenet,Conv2D_6_16_5_5,HE,13,0.000001,0.000002,0.000087,24
lenet,Conv2D_6_16_5_5,Plain,-,0.004580,0.012632,0.000025,24
lenet,Activation_ReLU3,HE,13,0.06313833333333334,0.05185166666666667,0.05179,24
lenet,Activation_ReLU3,Plain,-,1e-05,5e-06,0.0,24
lenet,Linear_256_120,HE,13,2.4522783333333336,0.5214300000000001,0.48044166666666666,24
lenet,Linear_256_120,Plain,-,5.166666666666667e-05,0.0001,1.6666666666666667e-06,24
lenet,Activation_ReLU3,HE,13,0.06313833333333334,0.05185166666666667,0.05179,24
lenet,Activation_ReLU3,Plain,-,1e-05,5e-06,0.0,24
lenet,Linear_120_84,HE,13,1.5148916666666667,0.3591266666666667,0.3762783333333333,24
lenet,Linear_120_84,Plain,-,7.833333333333333e-05,0.00016166666666666668,0.00023833333333333334,24
lenet,Activation_ReLU3,HE,13,0.06313833333333334,0.05185166666666667,0.05179,24
lenet,Activation_ReLU3,Plain,-,1e-05,5e-06,0.0,24
lenet,Linear_84_10,HE,13,0.29616166666666666,0.14234666666666668,0.14930333333333334,24
lenet,Linear_84_10,Plain,-,1.1666666666666666e-05,1.3333333333333333e-05,5e-06,24
bcwfc,Linear_64_32,HE,13,0.6174933333333333,0.11931666666666667,0.12771000000000002,24
bcwfc,Linear_64_32,Plain,-,2e-05,1.8333333333333333e-05,1.6666666666666667e-06,24
bcwfc,Activation_ReLU3,HE,13,0.032843333333333335,0.02766,0.028460000000000003,24
bcwfc,Activation_ReLU3,Plain,-,5e-06,3.3333333333333333e-06,0.0,24
bcwfc,Linear_32_16,HE,13,0.20227833333333334,0.08771,0.08653833333333333,24
bcwfc,Linear_32_16,Plain,-,8.333333333333334e-06,1.1666666666666666e-05,3.3333333333333333e-06,24
bcwfc,Activation_ReLU3,HE,13,0.032843333333333335,0.02766,0.028460000000000003,24
bcwfc,Activation_ReLU3,Plain,-,5e-06,3.3333333333333333e-06,0.0,24
bcwfc,Linear_16_10,HE,13,0.14119,0.08168500000000001,0.07446666666666667,24
bcwfc,Linear_16_10,Plain,-,6.666666666666667e-06,6.666666666666667e-06,1.6666666666666667e-06,24
audio1d,Conv2D_12_16_1_3,HE,13,0.000002,0.000002,0.000090,24
audio1d,Conv2D_12_16_1_3,Plain,-,0.000002,0.000001,0.000072,24
audio1d,Activation_ReLU3,HE,13,0.03134000000000001,0.03190166666666667,0.02877,24
audio1d,Activation_ReLU3,Plain,-,3.3333333333333333e-06,3.3333333333333333e-06,0.0,24
audio1d,MaxPool1D_2,Plain,-,0.000010,0.000007,0.000001,24
audio1d,Conv2D_16_8_1_3,HE,13,0.000002,0.000002,0.000092,24
audio1d,Conv2D_16_8_1_3,Plain,-,0.000002,0.000002,0.000014,24
audio1d,Activation_ReLU3,HE,13,0.03134000000000001,0.03190166666666667,0.02877,24
audio1d,Activation_ReLU3,Plain,-,3.3333333333333333e-06,3.3333333333333333e-06,0.0,24
audio1d,MaxPool1D_2,Plain,-,0.000012,0.000002,0.000001,24
audio1d,Flatten,HE,13,0.005460,0.005249,0.005333,24
audio1d,Flatten,Plain,-,0.000007,0.000004,0.000001,24
audio1d,Linear_2000_5,HE,13,0.21001666666666668,0.15321333333333334,0.134985,24
audio1d,Linear_2000_5,Plain,-,1e-05,4e-05,1.6666666666666667e-06,24
audio1d,Activation_ReLU3,HE,13,0.03134000000000001,0.03190166666666667,0.02877,24
audio1d,Activation_ReLU3,Plain,-,3.3333333333333333e-06,3.3333333333333333e-06,0.0,24
